time_s,phase,C_O_m_per_N,f_des_mean_x_N,f_des_mean_y_N,f_des_mean_z_N,f_des_mean_mag_N,f_meas_gd_mean_x_N,f_meas_gd_mean_y_N,f_meas_gd_mean_z_N,f_meas_gd_mean_mag_N,converged,K_probe_task_mean_00_Npm,K_probe_task_mean_11_Npm,K_probe_task_mean_22_Npm,K_probe_joint_mean_0_Nmrad,K_probe_joint_mean_1_Nmrad,K_probe_joint_mean_2_Nmrad,d_ref_probe_mean_x_m,d_ref_probe_mean_y_m,d_ref_probe_mean_z_m,theta_ref_probe_mean_0_deg,theta_ref_probe_mean_1_deg,theta_ref_probe_mean_2_deg,q_motor_0_rad,q_motor_1_rad,q_motor_2_rad,q_motor_3_rad,q_motor_4_rad,q_motor_5_rad,q_motor_6_rad,q_motor_7_rad,q_motor_8_rad,q_motor_9_rad,q_motor_10_rad,q_motor_11_rad,q_motor_12_rad,q_dot_motor_0_rads,q_dot_motor_1_rads,q_dot_motor_2_rads,q_dot_motor_3_rads,q_dot_motor_4_rads,q_dot_motor_5_rads,q_dot_motor_6_rads,q_dot_motor_7_rads,q_dot_motor_8_rads,q_dot_motor_9_rads,q_dot_motor_10_rads,q_dot_motor_11_rads,q_dot_motor_12_rads,joint_thumb_CMC1_rad,joint_thumb_CMC2_rad,joint_thumb_MCP_rad,joint_thumb_IP_rad,joint_spread_index_rad,joint_spread_middle_rad,joint_spread_ring_rad,joint_spread_pinky_rad,joint_index_MCP_rad,joint_index_PIP_rad,joint_index_DIP_rad,joint_middle_MCP_rad,joint_middle_PIP_rad,joint_middle_DIP_rad,joint_ring_MCP_rad,joint_ring_PIP_rad,joint_ring_DIP_rad,joint_pinky_MCP_rad,joint_pinky_PIP_rad,joint_pinky_DIP_rad,tip_thumb_x_m,tip_thumb_y_m,tip_thumb_z_m,ref_thumb_x_m,ref_thumb_y_m,ref_thumb_z_m,disp_thumb_x_m,disp_thumb_y_m,disp_thumb_z_m,disp_thumb_mag_m,force_1st_thumb_x_N,force_1st_thumb_y_N,force_1st_thumb_z_N,force_1st_thumb_mag_N,stiff_1st_thumb_00_Npm,stiff_1st_thumb_01_Npm,stiff_1st_thumb_02_Npm,stiff_1st_thumb_10_Npm,stiff_1st_thumb_11_Npm,stiff_1st_thumb_12_Npm,stiff_1st_thumb_20_Npm,stiff_1st_thumb_21_Npm,stiff_1st_thumb_22_Npm,stiff_1st_thumb_eig_0_Npm,stiff_1st_thumb_eig_1_Npm,stiff_1st_thumb_eig_2_Npm,tip_index_x_m,tip_index_y_m,tip_index_z_m,ref_index_x_m,ref_index_y_m,ref_index_z_m,disp_index_x_m,disp_index_y_m,disp_index_z_m,disp_index_mag_m,force_1st_index_x_N,force_1st_index_y_N,force_1st_index_z_N,force_1st_index_mag_N,stiff_1st_index_00_Npm,stiff_1st_index_01_Npm,stiff_1st_index_02_Npm,stiff_1st_index_10_Npm,stiff_1st_index_11_Npm,stiff_1st_index_12_Npm,stiff_1st_index_20_Npm,stiff_1st_index_21_Npm,stiff_1st_index_22_Npm,stiff_1st_index_eig_0_Npm,stiff_1st_index_eig_1_Npm,stiff_1st_index_eig_2_Npm,tip_middle_x_m,tip_middle_y_m,tip_middle_z_m,ref_middle_x_m,ref_middle_y_m,ref_middle_z_m,disp_middle_x_m,disp_middle_y_m,disp_middle_z_m,disp_middle_mag_m,force_1st_middle_x_N,force_1st_middle_y_N,force_1st_middle_z_N,force_1st_middle_mag_N,stiff_1st_middle_00_Npm,stiff_1st_middle_01_Npm,stiff_1st_middle_02_Npm,stiff_1st_middle_10_Npm,stiff_1st_middle_11_Npm,stiff_1st_middle_12_Npm,stiff_1st_middle_20_Npm,stiff_1st_middle_21_Npm,stiff_1st_middle_22_Npm,stiff_1st_middle_eig_0_Npm,stiff_1st_middle_eig_1_Npm,stiff_1st_middle_eig_2_Npm,tip_ring_x_m,tip_ring_y_m,tip_ring_z_m,ref_ring_x_m,ref_ring_y_m,ref_ring_z_m,disp_ring_x_m,disp_ring_y_m,disp_ring_z_m,disp_ring_mag_m,force_1st_ring_x_N,force_1st_ring_y_N,force_1st_ring_z_N,force_1st_ring_mag_N,stiff_1st_ring_00_Npm,stiff_1st_ring_01_Npm,stiff_1st_ring_02_Npm,stiff_1st_ring_10_Npm,stiff_1st_ring_11_Npm,stiff_1st_ring_12_Npm,stiff_1st_ring_20_Npm,stiff_1st_ring_21_Npm,stiff_1st_ring_22_Npm,stiff_1st_ring_eig_0_Npm,stiff_1st_ring_eig_1_Npm,stiff_1st_ring_eig_2_Npm,tip_pinky_x_m,tip_pinky_y_m,tip_pinky_z_m,ref_pinky_x_m,ref_pinky_y_m,ref_pinky_z_m,disp_pinky_x_m,disp_pinky_y_m,disp_pinky_z_m,disp_pinky_mag_m,force_1st_pinky_x_N,force_1st_pinky_y_N,force_1st_pinky_z_N,force_1st_pinky_mag_N,stiff_1st_pinky_00_Npm,stiff_1st_pinky_01_Npm,stiff_1st_pinky_02_Npm,stiff_1st_pinky_10_Npm,stiff_1st_pinky_11_Npm,stiff_1st_pinky_12_Npm,stiff_1st_pinky_20_Npm,stiff_1st_pinky_21_Npm,stiff_1st_pinky_22_Npm,stiff_1st_pinky_eig_0_Npm,stiff_1st_pinky_eig_1_Npm,stiff_1st_pinky_eig_2_Npm
13.4643,sense,0.000000e+00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,25.000000,25.000000,25.000000,0.000000,0.000000,0.000000,0.006193,0.071791,0.050957,60.000000,90.000000,90.000000,3.497476,-1.106000,-1.099864,-0.802272,0.098175,1.015495,-2.336253,0.477068,-2.788777,1.112136,-2.659923,1.138214,-2.060136,0.014312,0.108814,0.023981,0.023981,0.042312,0.023981,0.011205,0.023981,0.023981,0.023981,0.023981,0.030602,0.023981,1.299211,-0.626274,0.908979,0.695210,-0.003272,-0.000000,0.003272,0.004909,0.617421,1.071676,1.071676,0.290057,1.237257,1.237257,0.676179,1.220148,1.220148,0.692034,1.065220,1.065220,-0.030943,0.095171,-0.016277,-0.002810,0.075056,-0.019355,-0.028134,0.020115,0.003078,0.034721,0.052995,-0.226449,0.170869,0.288590,2.656879,-11.352940,8.566431,-11.352940,48.511524,-36.604673,8.566431,-36.604673,27.620284,-0.000000,0.000000,78.788687,-0.017720,0.109201,0.076534,-0.015932,0.073801,0.052321,-0.001788,0.035399,0.024213,0.042925,-0.075150,-0.625968,-0.270889,0.686196,0.322690,2.687861,1.163178,2.687861,22.388647,9.688740,1.163178,9.688740,4.192825,-0.000000,0.000000,26.904162,0.002084,0.104754,0.091398,-0.000581,0.076950,0.050160,0.002665,0.027804,0.041238,0.049807,-0.085564,-0.732731,-0.288802,0.792227,0.251380,2.152716,0.848481,2.152716,18.434954,7.266034,0.848481,7.266034,2.863867,-0.000000,0.000000,21.550201,0.018162,0.100826,0.062977,0.012125,0.072718,0.048180,0.006037,0.028107,0.014798,0.032333,-0.042266,-0.517269,-0.002060,0.518996,0.153228,1.875272,0.007467,1.875272,22.950465,0.091391,0.007467,0.091391,0.000364,-0.000000,0.000000,23.104057,0.034093,0.090043,0.064024,0.029160,0.063694,0.053168,0.004933,0.026348,0.010856,0.028921,-0.020694,-0.360258,-0.126998,0.382547,0.061057,1.062929,0.374702,1.062929,18.504299,6.523113,0.374702,6.523113,2.299520,-0.000000,-0.000000,20.864876
13.5007,sense,0.000000e+00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,25.000000,25.000000,25.000000,0.000000,0.000000,0.000000,0.006193,0.071791,0.050957,60.000000,90.000000,90.000000,3.497476,-1.107534,-1.099864,-0.802272,0.095107,1.015495,-2.337787,0.477068,-2.788777,1.112136,-2.659923,1.132078,-2.060136,0.013862,0.090229,0.023981,0.023981,-0.034535,0.023981,0.015064,0.023981,0.023981,0.023981,0.023981,-0.097701,0.023981,1.299211,-0.627143,0.908979,0.695210,-0.003170,-0.000000,0.003170,0.004755,0.617421,1.072379,1.072379,0.290057,1.237257,1.237257,0.676179,1.220148,1.220148,0.688303,1.065220,1.065220,-0.030929,0.095147,-0.016327,-0.002810,0.075056,-0.019355,-0.028120,0.020091,0.003028,0.034692,0.053143,-0.227241,0.171769,0.289771,2.649649,-11.329899,8.564149,-11.329899,48.446642,-36.620299,8.564149,-36.620299,27.680893,-0.000000,-0.000000,78.777184,-0.017715,0.109169,0.076506,-0.015932,0.073801,0.052321,-0.001783,0.035367,0.024185,0.042883,-0.075333,-0.625906,-0.269840,0.685745,0.324593,2.696889,1.162680,2.696889,22.407194,9.660162,1.162680,9.660162,4.164677,-0.000000,0.000000,26.896464,0.002084,0.104754,0.091398,-0.000581,0.076950,0.050160,0.002665,0.027804,0.041238,0.049807,-0.085564,-0.732731,-0.288802,0.792227,0.251380,2.152716,0.848481,2.152716,18.434954,7.266034,0.848481,7.266034,2.863867,-0.000000,0.000000,21.550201,0.018161,0.100826,0.062977,0.012125,0.072718,0.048180,0.006036,0.028107,0.014798,0.032333,-0.042247,-0.517261,-0.002067,0.518987,0.153094,1.874459,0.007490,1.874459,22.950597,0.091701,0.007490,0.091701,0.000366,-0.000000,0.000000,23.104057,0.034182,0.090069,0.064181,0.029160,0.063694,0.053168,0.005022,0.026374,0.011014,0.029019,-0.021480,-0.361507,-0.128764,0.384355,0.065166,1.096738,0.390645,1.096738,18.457962,6.574501,0.390645,6.574501,2.341757,0.000000,0.000000,20.864885
13.5370,sense,0.000000e+00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,25.000000,25.000000,25.000000,0.000000,0.000000,0.000000,0.006193,0.071791,0.050957,60.000000,90.000000,90.000000,3.497476,-1.109068,-1.099864,-0.802272,0.095107,1.015495,-2.337787,0.477068,-2.788777,1.112136,-2.659923,1.129010,-2.060136,0.021123,0.009028,0.023981,0.023981,-0.027691,0.023981,0.018945,0.023981,0.023981,0.023981,0.023981,-0.087965,0.023981,1.299211,-0.628011,0.908979,0.695210,-0.003170,-0.000000,0.003170,0.004755,0.617421,1.072379,1.072379,0.290057,1.237257,1.237257,0.676179,1.220148,1.220148,0.686438,1.065220,1.065220,-0.030915,0.095123,-0.016377,-0.002810,0.075056,-0.019355,-0.028106,0.020067,0.002978,0.034663,0.053291,-0.228031,0.172671,0.290952,2.642426,-11.306862,8.561828,-11.306862,48.381728,-36.635806,8.561828,-36.635806,27.741512,-0.000000,0.000000,78.765667,-0.017715,0.109169,0.076506,-0.015932,0.073801,0.052321,-0.001783,0.035367,0.024185,0.042883,-0.075333,-0.625906,-0.269840,0.685745,0.324593,2.696889,1.162680,2.696889,22.407194,9.660162,1.162680,9.660162,4.164677,-0.000000,0.000000,26.896464,0.002084,0.104754,0.091398,-0.000581,0.076950,0.050160,0.002665,0.027804,0.041238,0.049807,-0.085564,-0.732731,-0.288802,0.792227,0.251380,2.152716,0.848481,2.152716,18.434954,7.266034,0.848481,7.266034,2.863867,-0.000000,0.000000,21.550201,0.018161,0.100826,0.062977,0.012125,0.072718,0.048180,0.006036,0.028107,0.014798,0.032333,-0.042247,-0.517261,-0.002067,0.518987,0.153094,1.874459,0.007490,1.874459,22.950597,0.091701,0.007490,0.091701,0.000366,-0.000000,0.000000,23.104057,0.034228,0.090082,0.064260,0.029160,0.063694,0.053168,0.005068,0.026387,0.011092,0.029069,-0.021892,-0.362141,-0.129648,0.385271,0.067368,1.114409,0.398963,1.114409,18.434795,6.599727,0.398963,6.599727,2.362728,-0.000000,0.000000,20.864890
13.5743,sense,0.000000e+00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,25.000000,25.000000,25.000000,0.000000,0.000000,0.000000,0.006193,0.071791,0.050957,60.000000,90.000000,90.000000,3.497476,-1.109068,-1.099864,-0.802272,0.095107,1.015495,-2.337787,0.477068,-2.788777,1.112136,-2.659923,1.127476,-2.060136,0.014927,-0.012260,0.023981,0.023981,-0.007821,0.023981,0.011655,0.023981,0.023981,0.023981,0.023981,-0.063720,0.023981,1.299211,-0.628011,0.908979,0.695210,-0.003170,-0.000000,0.003170,0.004755,0.617421,1.072379,1.072379,0.290057,1.237257,1.237257,0.676179,1.220148,1.220148,0.685505,1.065220,1.065220,-0.030915,0.095123,-0.016377,-0.002810,0.075056,-0.019355,-0.028106,0.020067,0.002978,0.034663,0.053291,-0.228031,0.172671,0.290952,2.642426,-11.306862,8.561828,-11.306862,48.381728,-36.635806,8.561828,-36.635806,27.741512,-0.000000,0.000000,78.765667,-0.017715,0.109169,0.076506,-0.015932,0.073801,0.052321,-0.001783,0.035367,0.024185,0.042883,-0.075333,-0.625906,-0.269840,0.685745,0.324593,2.696889,1.162680,2.696889,22.407194,9.660162,1.162680,9.660162,4.164677,-0.000000,0.000000,26.896464,0.002084,0.104754,0.091398,-0.000581,0.076950,0.050160,0.002665,0.027804,0.041238,0.049807,-0.085564,-0.732731,-0.288802,0.792227,0.251380,2.152716,0.848481,2.152716,18.434954,7.266034,0.848481,7.266034,2.863867,-0.000000,0.000000,21.550201,0.018161,0.100826,0.062977,0.012125,0.072718,0.048180,0.006036,0.028107,0.014798,0.032333,-0.042247,-0.517261,-0.002067,0.518987,0.153094,1.874459,0.007490,1.874459,22.950597,0.091701,0.007490,0.091701,0.000366,-0.000000,0.000000,23.104057,0.034251,0.090088,0.064299,0.029160,0.063694,0.053168,0.005091,0.026394,0.011132,0.029094,-0.022098,-0.362457,-0.130090,0.385729,0.068482,1.123231,0.403142,1.123231,18.423168,6.612310,0.403142,6.612310,2.373243,-0.000000,0.000000,20.864892
13.6128,sense,0.000000e+00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,25.000000,25.000000,25.000000,0.000000,0.000000,0.000000,0.006193,0.071791,0.050957,60.000000,90.000000,90.000000,3.497476,-1.106000,-1.099864,-0.802272,0.096641,1.015495,-2.337787,0.477068,-2.788777,1.112136,-2.659923,1.122874,-2.060136,0.009767,0.044457,0.023981,0.023981,0.009067,0.023981,0.015882,0.023981,0.023981,0.023981,0.023981,-0.068423,0.023981,1.299211,-0.626274,0.908979,0.695210,-0.003221,-0.000000,0.003221,0.004832,0.617421,1.072379,1.072379,0.290057,1.237257,1.237257,0.676179,1.220148,1.220148,0.682707,1.065220,1.065220,-0.030943,0.095171,-0.016277,-0.002810,0.075056,-0.019355,-0.028134,0.020115,0.003078,0.034721,0.052995,-0.226449,0.170869,0.288590,2.656879,-11.352940,8.566431,-11.352940,48.511524,-36.604673,8.566431,-36.604673,27.620284,-0.000000,0.000000,78.788687,-0.017717,0.109169,0.076506,-0.015932,0.073801,0.052321,-0.001785,0.035368,0.024185,0.042883,-0.075311,-0.625913,-0.269840,0.685749,0.324398,2.696093,1.162327,2.696093,22.407415,9.660179,1.162327,9.660179,4.164651,-0.000000,0.000000,26.896464,0.002084,0.104754,0.091398,-0.000581,0.076950,0.050160,0.002665,0.027804,0.041238,0.049807,-0.085564,-0.732731,-0.288802,0.792227,0.251380,2.152716,0.848481,2.152716,18.434954,7.266034,0.848481,7.266034,2.863867,-0.000000,0.000000,21.550201,0.018161,0.100826,0.062977,0.012125,0.072718,0.048180,0.006037,0.028107,0.014798,0.032333,-0.042256,-0.517265,-0.002063,0.518992,0.153161,1.874865,0.007479,1.874865,22.950531,0.091546,0.007479,0.091546,0.000365,0.000000,0.000000,23.104057,0.034321,0.090107,0.064417,0.029160,0.063694,0.053168,0.005162,0.026413,0.011250,0.029169,-0.022737,-0.363413,-0.131418,0.387113,0.071980,1.150472,0.416034,1.150472,18.388292,6.649586,0.416034,6.649586,2.404628,-0.000000,0.000000,20.864899
13.6496,sense,0.000000e+00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,25.000000,25.000000,25.000000,0.000000,0.000000,0.000000,0.006193,0.071791,0.050957,60.000000,90.000000,90.000000,3.497476,-1.110602,-1.099864,-0.802272,0.102777,1.015495,-2.337787,0.477068,-2.788777,1.112136,-2.659923,1.119806,-2.060136,0.019966,-0.014460,0.023981,0.023981,0.109597,0.023981,0.010841,0.023981,0.023981,0.023981,0.023981,-0.079195,0.023981,1.299211,-0.628880,0.908979,0.695210,-0.003426,-0.000000,0.003426,0.005139,0.617421,1.072379,1.072379,0.290057,1.237257,1.237257,0.676179,1.220148,1.220148,0.680842,1.065220,1.065220,-0.030901,0.095099,-0.016427,-0.002810,0.075056,-0.019355,-0.028092,0.020043,0.002928,0.034633,0.053438,-0.228821,0.173574,0.292134,2.635210,-11.283831,8.559467,-11.283831,48.316784,-36.651194,8.559467,-36.651194,27.802141,0.000000,0.000000,78.754134,-0.017722,0.109169,0.076506,-0.015932,0.073801,0.052321,-0.001790,0.035368,0.024185,0.042884,-0.075222,-0.625939,-0.269843,0.685765,0.323619,2.692907,1.160916,2.692907,22.408301,9.660246,1.160916,9.660246,4.164544,-0.000000,0.000000,26.896464,0.002084,0.104754,0.091398,-0.000581,0.076950,0.050160,0.002665,0.027804,0.041238,0.049807,-0.085564,-0.732731,-0.288802,0.792227,0.251380,2.152716,0.848481,2.152716,18.434954,7.266034,0.848481,7.266034,2.863867,-0.000000,0.000000,21.550201,0.018165,0.100826,0.062978,0.012125,0.072718,0.048180,0.006040,0.028108,0.014798,0.032334,-0.042295,-0.517281,-0.002049,0.519011,0.153428,1.876491,0.007434,1.876491,22.950268,0.090925,0.007434,0.090925,0.000360,-0.000000,0.000000,23.104057,0.034373,0.090121,0.064495,0.029160,0.063694,0.053168,0.005214,0.026427,0.011328,0.029221,-0.023222,-0.364092,-0.132294,0.388077,0.074708,1.171347,0.425613,1.171347,18.365479,6.673161,0.425613,6.673161,2.424716,0.000000,0.000000,20.864904
13.6862,sense,0.000000e+00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,25.000000,25.000000,25.000000,0.000000,0.000000,0.000000,0.006193,0.071791,0.050957,60.000000,90.000000,90.000000,3.497476,-1.112136,-1.099864,-0.802272,0.101243,1.015495,-2.337787,0.477068,-2.788777,1.112136,-2.659923,1.115204,-2.060136,0.022847,-0.058896,0.023981,0.023981,0.078100,0.023981,0.008013,0.023981,0.023981,0.023981,0.023981,-0.091199,0.023981,1.299211,-0.629749,0.908979,0.695210,-0.003375,-0.000000,0.003375,0.005062,0.617421,1.072379,1.072379,0.290057,1.237257,1.237257,0.676179,1.220148,1.220148,0.678044,1.065220,1.065220,-0.030887,0.095076,-0.016477,-0.002810,0.075056,-0.019355,-0.028078,0.020019,0.002878,0.034604,0.053585,-0.229609,0.174480,0.293317,2.628000,-11.260806,8.557066,-11.260806,48.251808,-36.666462,8.557066,-36.666462,27.862778,-0.000000,-0.000000,78.742586,-0.017720,0.109169,0.076506,-0.015932,0.073801,0.052321,-0.001788,0.035368,0.024185,0.042884,-0.075244,-0.625933,-0.269842,0.685761,0.323814,2.693704,1.161268,2.693704,22.408080,9.660229,1.161268,9.660229,4.164570,0.000000,0.000000,26.896464,0.002084,0.104754,0.091398,-0.000581,0.076950,0.050160,0.002665,0.027804,0.041238,0.049807,-0.085564,-0.732731,-0.288802,0.792227,0.251380,2.152716,0.848481,2.152716,18.434954,7.266034,0.848481,7.266034,2.863867,-0.000000,0.000000,21.550201,0.018164,0.100826,0.062978,0.012125,0.072718,0.048180,0.006039,0.028108,0.014798,0.032334,-0.042285,-0.517277,-0.002053,0.519007,0.153361,1.876084,0.007445,1.876084,22.950334,0.091080,0.007445,0.091080,0.000361,-0.000000,0.000000,23.104057,0.034441,0.090139,0.064614,0.029160,0.063694,0.053168,0.005281,0.026445,0.011446,0.029295,-0.023833,-0.365012,-0.133636,0.389436,0.078144,1.196812,0.438171,1.196812,18.329830,6.710829,0.438171,6.710829,2.456937,-0.000000,0.000000,20.864910
13.7250,sense,0.000000e+00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,25.000000,25.000000,25.000000,0.000000,0.000000,0.000000,0.006193,0.071791,0.050957,60.000000,90.000000,90.000000,3.497476,-1.112136,-1.099864,-0.802272,0.096641,1.015495,-2.337787,0.477068,-2.788777,1.112136,-2.659923,1.110602,-2.060136,0.008102,-0.008917,0.023981,0.023981,-0.034969,0.023981,0.015162,0.023981,0.023981,0.023981,0.023981,-0.107579,0.023981,1.299211,-0.629749,0.908979,0.695210,-0.003221,-0.000000,0.003221,0.004832,0.617421,1.072379,1.072379,0.290057,1.237257,1.237257,0.676179,1.220148,1.220148,0.675246,1.065220,1.065220,-0.030887,0.095076,-0.016477,-0.002810,0.075056,-0.019355,-0.028078,0.020019,0.002878,0.034604,0.053585,-0.229609,0.174480,0.293317,2.628000,-11.260806,8.557066,-11.260806,48.251808,-36.666462,8.557066,-36.666462,27.862778,-0.000000,-0.000000,78.742586,-0.017717,0.109169,0.076506,-0.015932,0.073801,0.052321,-0.001785,0.035368,0.024185,0.042883,-0.075311,-0.625913,-0.269840,0.685749,0.324398,2.696093,1.162327,2.696093,22.407415,9.660179,1.162327,9.660179,4.164651,-0.000000,0.000000,26.896464,0.002084,0.104754,0.091398,-0.000581,0.076950,0.050160,0.002665,0.027804,0.041238,0.049807,-0.085564,-0.732731,-0.288802,0.792227,0.251380,2.152716,0.848481,2.152716,18.434954,7.266034,0.848481,7.266034,2.863867,-0.000000,0.000000,21.550201,0.018161,0.100826,0.062977,0.012125,0.072718,0.048180,0.006037,0.028107,0.014798,0.032333,-0.042256,-0.517266,-0.002063,0.518993,0.153161,1.874865,0.007479,1.874865,22.950531,0.091546,0.007479,0.091546,0.000365,-0.000000,0.000000,23.104057,0.034505,0.090156,0.064732,0.029160,0.063694,0.053168,0.005346,0.026462,0.011564,0.029369,-0.024412,-0.365898,-0.134990,0.390768,0.081432,1.220529,0.450288,1.220529,18.293578,6.749023,0.450288,6.749023,2.489907,-0.000000,0.000000,20.864917
13.7613,sense,0.000000e+00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,25.000000,25.000000,25.000000,0.000000,0.000000,0.000000,0.006193,0.071791,0.050957,60.000000,90.000000,90.000000,3.497476,-1.112136,-1.099864,-0.802272,0.096641,1.015495,-2.337787,0.477068,-2.788777,1.112136,-2.659923,1.106000,-2.060136,0.006233,0.004800,0.023981,0.023981,-0.037934,0.023981,0.015651,0.023981,0.023981,0.023981,0.023981,-0.121834,0.023981,1.299211,-0.629749,0.908979,0.695210,-0.003221,-0.000000,0.003221,0.004832,0.617421,1.072379,1.072379,0.290057,1.237257,1.237257,0.676179,1.220148,1.220148,0.672448,1.065220,1.065220,-0.030887,0.095076,-0.016477,-0.002810,0.075056,-0.019355,-0.028078,0.020019,0.002878,0.034604,0.053585,-0.229609,0.174480,0.293317,2.628000,-11.260806,8.557066,-11.260806,48.251808,-36.666462,8.557066,-36.666462,27.862778,-0.000000,-0.000000,78.742586,-0.017717,0.109169,0.076506,-0.015932,0.073801,0.052321,-0.001785,0.035368,0.024185,0.042883,-0.075311,-0.625913,-0.269840,0.685749,0.324398,2.696093,1.162327,2.696093,22.407415,9.660179,1.162327,9.660179,4.164651,-0.000000,0.000000,26.896464,0.002084,0.104754,0.091398,-0.000581,0.076950,0.050160,0.002665,0.027804,0.041238,0.049807,-0.085564,-0.732731,-0.288802,0.792227,0.251380,2.152716,0.848481,2.152716,18.434954,7.266034,0.848481,7.266034,2.863867,-0.000000,0.000000,21.550201,0.018161,0.100826,0.062977,0.012125,0.072718,0.048180,0.006037,0.028107,0.014798,0.032333,-0.042256,-0.517266,-0.002063,0.518993,0.153161,1.874865,0.007479,1.874865,22.950531,0.091546,0.007479,0.091546,0.000365,-0.000000,0.000000,23.104057,0.034574,0.090174,0.064850,0.029160,0.063694,0.053168,0.005415,0.026479,0.011682,0.029444,-0.025047,-0.366819,-0.136339,0.392137,0.085123,1.246653,0.463355,1.246653,18.257596,6.785971,0.463355,6.785971,2.522205,-0.000000,0.000000,20.864924
13.7977,sense,0.000000e+00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,25.000000,25.000000,25.000000,0.000000,0.000000,0.000000,0.006193,0.071791,0.050957,60.000000,90.000000,90.000000,3.497476,-1.104466,-1.099864,-0.802272,0.096641,1.017029,-2.337787,0.477068,-2.788777,1.112136,-2.659923,1.099864,-2.060136,0.015418,0.089184,0.023981,0.023981,-0.010714,0.026379,0.020596,0.023981,0.023981,0.023981,0.023981,-0.139427,0.023981,1.299211,-0.625406,0.908979,0.695210,-0.003221,-0.000000,0.003221,0.004832,0.618354,1.072379,1.072379,0.290057,1.237257,1.237257,0.676179,1.220148,1.220148,0.668717,1.065220,1.065220,-0.030957,0.095195,-0.016228,-0.002810,0.075056,-0.019355,-0.028148,0.020138,0.003127,0.034751,0.052846,-0.225657,0.169971,0.287409,2.664115,-11.375986,8.568674,-11.375986,48.576375,-36.588927,8.568674,-36.588927,27.559685,0.000000,0.000000,78.800175,-0.017707,0.109164,0.076446,-0.015932,0.073801,0.052321,-0.001775,0.035362,0.024125,0.042844,-0.075356,-0.625494,-0.268981,0.685034,0.325464,2.701530,1.161736,2.701530,22.424205,9.643059,1.161736,9.643059,4.146796,0.000000,0.000000,26.896465,0.002084,0.104754,0.091398,-0.000581,0.076950,0.050160,0.002665,0.027804,0.041238,0.049807,-0.085564,-0.732731,-0.288802,0.792227,0.251380,2.152716,0.848481,2.152716,18.434954,7.266034,0.848481,7.266034,2.863867,-0.000000,0.000000,21.550201,0.018161,0.100826,0.062977,0.012125,0.072718,0.048180,0.006037,0.028107,0.014798,0.032333,-0.042256,-0.517266,-0.002063,0.518993,0.153161,1.874865,0.007479,1.874865,22.950531,0.091546,0.007479,0.091546,0.000365,-0.000000,0.000000,23.104057,0.034667,0.090196,0.065008,0.029160,0.063694,0.053168,0.005507,0.026502,0.011840,0.029544,-0.025898,-0.368036,-0.138144,0.393960,0.090167,1.281356,0.480965,1.281356,18.209229,6.834943,0.480965,6.834943,2.565536,0.000000,0.000000,20.864932
