time_s,phase,C_O_m_per_N,f_des_x_N,f_des_y_N,f_des_z_N,f_des_mag_N,f_meas_gd_x_N,f_meas_gd_y_N,f_meas_gd_z_N,f_meas_gd_mag_N,converged,K_thumb_task_00_Npm,K_thumb_task_11_Npm,K_thumb_task_22_Npm,K_thumb_joint_0_Nmrad,K_thumb_joint_1_Nmrad,K_thumb_joint_2_Nmrad,K_thumb_joint_3_Nmrad,d_ref_thumb_x_m,d_ref_thumb_y_m,d_ref_thumb_z_m,theta_ref_thumb_0_deg,theta_ref_thumb_1_deg,theta_ref_thumb_2_deg,theta_ref_thumb_3_deg,q_motor_0_rad,q_motor_1_rad,q_motor_2_rad,q_motor_3_rad,q_motor_4_rad,q_motor_5_rad,q_motor_6_rad,q_motor_7_rad,q_motor_8_rad,q_motor_9_rad,q_motor_10_rad,q_motor_11_rad,q_motor_12_rad,q_dot_motor_0_rads,q_dot_motor_1_rads,q_dot_motor_2_rads,q_dot_motor_3_rads,q_dot_motor_4_rads,q_dot_motor_5_rads,q_dot_motor_6_rads,q_dot_motor_7_rads,q_dot_motor_8_rads,q_dot_motor_9_rads,q_dot_motor_10_rads,q_dot_motor_11_rads,q_dot_motor_12_rads,joint_thumb_CMC1_rad,joint_thumb_CMC2_rad,joint_thumb_MCP_rad,joint_thumb_IP_rad,joint_spread_index_rad,joint_spread_middle_rad,joint_spread_ring_rad,joint_spread_pinky_rad,joint_index_MCP_rad,joint_index_PIP_rad,joint_index_DIP_rad,joint_middle_MCP_rad,joint_middle_PIP_rad,joint_middle_DIP_rad,joint_ring_MCP_rad,joint_ring_PIP_rad,joint_ring_DIP_rad,joint_pinky_MCP_rad,joint_pinky_PIP_rad,joint_pinky_DIP_rad,tip_thumb_x_m,tip_thumb_y_m,tip_thumb_z_m,ref_thumb_x_m,ref_thumb_y_m,ref_thumb_z_m,disp_thumb_x_m,disp_thumb_y_m,disp_thumb_z_m,disp_thumb_mag_m,force_1st_thumb_x_N,force_1st_thumb_y_N,force_1st_thumb_z_N,force_1st_thumb_mag_N,stiff_1st_thumb_00_Npm,stiff_1st_thumb_01_Npm,stiff_1st_thumb_02_Npm,stiff_1st_thumb_10_Npm,stiff_1st_thumb_11_Npm,stiff_1st_thumb_12_Npm,stiff_1st_thumb_20_Npm,stiff_1st_thumb_21_Npm,stiff_1st_thumb_22_Npm,stiff_1st_thumb_eig_0_Npm,stiff_1st_thumb_eig_1_Npm,stiff_1st_thumb_eig_2_Npm,tip_index_x_m,tip_index_y_m,tip_index_z_m,ref_index_x_m,ref_index_y_m,ref_index_z_m,disp_index_x_m,disp_index_y_m,disp_index_z_m,disp_index_mag_m,force_1st_index_x_N,force_1st_index_y_N,force_1st_index_z_N,force_1st_index_mag_N,stiff_1st_index_00_Npm,stiff_1st_index_01_Npm,stiff_1st_index_02_Npm,stiff_1st_index_10_Npm,stiff_1st_index_11_Npm,stiff_1st_index_12_Npm,stiff_1st_index_20_Npm,stiff_1st_index_21_Npm,stiff_1st_index_22_Npm,stiff_1st_index_eig_0_Npm,stiff_1st_index_eig_1_Npm,stiff_1st_index_eig_2_Npm,tip_middle_x_m,tip_middle_y_m,tip_middle_z_m,ref_middle_x_m,ref_middle_y_m,ref_middle_z_m,disp_middle_x_m,disp_middle_y_m,disp_middle_z_m,disp_middle_mag_m,force_1st_middle_x_N,force_1st_middle_y_N,force_1st_middle_z_N,force_1st_middle_mag_N,stiff_1st_middle_00_Npm,stiff_1st_middle_01_Npm,stiff_1st_middle_02_Npm,stiff_1st_middle_10_Npm,stiff_1st_middle_11_Npm,stiff_1st_middle_12_Npm,stiff_1st_middle_20_Npm,stiff_1st_middle_21_Npm,stiff_1st_middle_22_Npm,stiff_1st_middle_eig_0_Npm,stiff_1st_middle_eig_1_Npm,stiff_1st_middle_eig_2_Npm,tip_ring_x_m,tip_ring_y_m,tip_ring_z_m,ref_ring_x_m,ref_ring_y_m,ref_ring_z_m,disp_ring_x_m,disp_ring_y_m,disp_ring_z_m,disp_ring_mag_m,force_1st_ring_x_N,force_1st_ring_y_N,force_1st_ring_z_N,force_1st_ring_mag_N,stiff_1st_ring_00_Npm,stiff_1st_ring_01_Npm,stiff_1st_ring_02_Npm,stiff_1st_ring_10_Npm,stiff_1st_ring_11_Npm,stiff_1st_ring_12_Npm,stiff_1st_ring_20_Npm,stiff_1st_ring_21_Npm,stiff_1st_ring_22_Npm,stiff_1st_ring_eig_0_Npm,stiff_1st_ring_eig_1_Npm,stiff_1st_ring_eig_2_Npm,tip_pinky_x_m,tip_pinky_y_m,tip_pinky_z_m,ref_pinky_x_m,ref_pinky_y_m,ref_pinky_z_m,disp_pinky_x_m,disp_pinky_y_m,disp_pinky_z_m,disp_pinky_mag_m,force_1st_pinky_x_N,force_1st_pinky_y_N,force_1st_pinky_z_N,force_1st_pinky_mag_N,stiff_1st_pinky_00_Npm,stiff_1st_pinky_01_Npm,stiff_1st_pinky_02_Npm,stiff_1st_pinky_10_Npm,stiff_1st_pinky_11_Npm,stiff_1st_pinky_12_Npm,stiff_1st_pinky_20_Npm,stiff_1st_pinky_21_Npm,stiff_1st_pinky_22_Npm,stiff_1st_pinky_eig_0_Npm,stiff_1st_pinky_eig_1_Npm,stiff_1st_pinky_eig_2_Npm
13.4740,sense,0.000000e+00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,25.000000,25.000000,25.000000,0.100000,0.100000,0.000000,0.000000,-0.022570,0.078371,-0.019430,70.000000,-60.000000,100.000000,100.000000,2.368466,-1.066117,-1.415864,-0.776194,0.110447,1.500233,-2.584758,1.076855,-2.808719,1.670505,-2.699806,1.915942,-2.175185,0.023981,0.277509,0.000000,0.023981,0.105156,-0.006783,0.023238,0.023981,0.023981,0.061281,0.023981,0.086214,0.129660,0.879817,-0.603690,1.170136,0.672612,-0.003682,-0.000000,0.003682,0.005522,0.912142,1.185669,1.185669,0.654728,1.246104,1.246104,1.015667,1.238443,1.238443,1.164893,1.124708,1.124708,-0.057072,0.087101,-0.013393,-0.022570,0.078371,-0.019430,-0.034502,0.008730,0.006037,0.036098,0.075879,-0.150777,0.099493,0.195934,8.717178,-17.321523,11.429940,-17.321523,34.418841,-22.711934,11.429940,-22.711934,14.986907,-0.000000,-0.000000,58.122926,-0.015045,0.098461,0.055641,-0.018708,0.049968,0.056917,0.003663,0.048492,-0.001276,0.048647,-0.123569,-0.591116,0.065260,0.607409,0.981805,4.696646,-0.518513,4.696646,22.467280,-2.480403,-0.518513,-2.480403,0.273838,-0.000000,0.000000,23.722923,0.001335,0.103934,0.068369,-0.001723,0.052070,0.053717,0.003058,0.051865,0.014652,0.053981,-0.071462,-0.710501,0.006008,0.714111,0.208811,2.076065,-0.017554,2.076065,20.640923,-0.174527,-0.017554,-0.174527,0.001476,-0.000000,0.000000,20.851209,0.012914,0.091393,0.045119,0.012316,0.047867,0.053752,0.000598,0.043526,-0.008633,0.044378,0.009839,-0.521024,0.195425,0.556555,0.006913,-0.366105,0.137318,-0.366105,19.387614,-7.271888,0.137318,-7.271888,2.727533,0.000000,0.000000,22.122060,0.023624,0.078699,0.045097,0.032239,0.048488,0.056584,-0.008615,0.030211,-0.011488,0.033450,0.074216,-0.289593,0.050712,0.303223,1.162392,-4.535710,0.794262,-4.535710,17.698565,-3.099251,0.794262,-3.099251,0.542720,-0.000000,0.000000,19.403676
13.5134,sense,0.000000e+00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,25.000000,25.000000,25.000000,0.100000,0.100000,0.000000,0.000000,-0.022570,0.078371,-0.019430,70.000000,-60.000000,100.000000,100.000000,2.368466,-1.063049,-1.415864,-0.776194,0.107379,1.514039,-2.586292,1.076855,-2.808719,1.664369,-2.699806,1.911340,-2.167515,0.023981,0.148359,0.000000,0.023981,0.020598,0.147350,0.008173,0.023981,0.023981,-0.101541,0.023981,-0.029515,0.193925,0.879817,-0.601953,1.170136,0.672612,-0.003579,-0.000000,0.003579,0.005369,0.920536,1.186372,1.186372,0.654728,1.246104,1.246104,1.011936,1.238443,1.238443,1.162095,1.120742,1.120742,-0.057103,0.087134,-0.013298,-0.022570,0.078371,-0.019430,-0.034533,0.008763,0.006132,0.036151,0.075378,-0.149673,0.098399,0.194335,8.746357,-17.367099,11.417558,-17.367099,34.484771,-22.671136,11.417558,-22.671136,14.904563,-0.000000,0.000000,58.135691,-0.014987,0.098197,0.055175,-0.018708,0.049968,0.056917,0.003721,0.048229,-0.001742,0.048404,-0.123755,-0.586620,0.070615,0.603676,0.995627,4.719441,-0.568108,4.719441,22.370952,-2.692929,-0.568108,-2.692929,0.324164,-0.000000,0.000000,23.690743,0.001335,0.103934,0.068369,-0.001723,0.052070,0.053717,0.003058,0.051865,0.014652,0.053981,-0.071462,-0.710501,0.006008,0.714111,0.208811,2.076065,-0.017554,2.076065,20.640923,-0.174527,-0.017554,-0.174527,0.001476,-0.000000,0.000000,20.851209,0.012967,0.091519,0.045293,0.012316,0.047867,0.053752,0.000651,0.043652,-0.008459,0.044469,0.009325,-0.523184,0.194087,0.558103,0.006175,-0.346484,0.128537,-0.346484,19.440468,-7.211899,0.128537,-7.211899,2.675424,-0.000000,0.000000,22.122067,0.023666,0.078961,0.045198,0.032239,0.048488,0.056584,-0.008573,0.030472,-0.011387,0.033641,0.072939,-0.291566,0.048182,0.304389,1.120784,-4.480232,0.740368,-4.480232,17.909311,-2.959551,0.740368,-2.959551,0.489072,-0.000000,0.000000,19.519167
13.5497,sense,0.000000e+00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,25.000000,25.000000,25.000000,0.100000,0.100000,0.000000,0.000000,-0.022570,0.078371,-0.019430,70.000000,-60.000000,100.000000,100.000000,2.368466,-1.063049,-1.415864,-0.776194,0.104311,1.517107,-2.584758,1.076855,-2.808719,1.662835,-2.699806,1.911340,-2.159845,0.023981,0.060817,0.000000,0.023981,-0.056290,0.239610,0.006865,0.023981,0.023981,-0.093433,0.023981,-0.040617,0.201433,0.879817,-0.601953,1.170136,0.672612,-0.003477,-0.000000,0.003477,0.005216,0.922401,1.185669,1.185669,0.654728,1.246104,1.246104,1.011004,1.238443,1.238443,1.162095,1.116776,1.116776,-0.057103,0.087134,-0.013298,-0.022570,0.078371,-0.019430,-0.034533,0.008763,0.006132,0.036151,0.075378,-0.149673,0.098399,0.194335,8.746357,-17.367099,11.417558,-17.367099,34.484771,-22.671136,11.417558,-22.671136,14.904563,-0.000000,0.000000,58.135691,-0.014972,0.098187,0.055084,-0.018708,0.049968,0.056917,0.003736,0.048218,-0.001833,0.048398,-0.123731,-0.586203,0.070842,0.603293,0.997860,4.727580,-0.571324,4.727580,22.397955,-2.706776,-0.571324,-2.706776,0.327112,-0.000000,0.000000,23.722926,0.001335,0.103934,0.068369,-0.001723,0.052070,0.053717,0.003058,0.051865,0.014652,0.053981,-0.071462,-0.710501,0.006008,0.714111,0.208811,2.076065,-0.017554,2.076065,20.640923,-0.174527,-0.017554,-0.174527,0.001476,-0.000000,0.000000,20.851209,0.012981,0.091550,0.045336,0.012316,0.047867,0.053752,0.000665,0.043683,-0.008416,0.044491,0.009195,-0.523718,0.193747,0.558483,0.005997,-0.341568,0.126361,-0.341568,19.453652,-7.196790,0.126361,-7.196790,2.662420,-0.000000,0.000000,22.122069,0.023660,0.079142,0.045207,0.032239,0.048488,0.056584,-0.008580,0.030654,-0.011377,0.033804,0.071879,-0.292575,0.046226,0.304801,1.091780,-4.443987,0.702135,-4.443987,18.088829,-2.857974,0.702135,-2.857974,0.451550,-0.000000,0.000000,19.632159
13.5861,sense,0.000000e+00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,25.000000,25.000000,25.000000,0.100000,0.100000,0.000000,0.000000,-0.022570,0.078371,-0.019430,70.000000,-60.000000,100.000000,100.000000,2.368466,-1.063049,-1.415864,-0.776194,0.104311,1.509437,-2.584758,1.076855,-2.808719,1.659767,-2.699806,1.909806,-2.153709,0.023981,0.028368,0.000000,0.023981,-0.027319,0.007768,0.007910,0.023981,0.023981,-0.050532,0.023981,-0.011471,0.212909,0.879817,-0.601953,1.170136,0.672612,-0.003477,-0.000000,0.003477,0.005216,0.917738,1.185669,1.185669,0.654728,1.246104,1.246104,1.009138,1.238443,1.238443,1.161162,1.113603,1.113603,-0.057103,0.087134,-0.013298,-0.022570,0.078371,-0.019430,-0.034533,0.008763,0.006132,0.036151,0.075378,-0.149673,0.098399,0.194335,8.746357,-17.367099,11.417558,-17.367099,34.484771,-22.671136,11.417558,-22.671136,14.904563,-0.000000,0.000000,58.135691,-0.015005,0.098312,0.055337,-0.018708,0.049968,0.056917,0.003703,0.048344,-0.001580,0.048511,-0.123670,-0.588437,0.068319,0.605161,0.990732,4.714018,-0.547306,4.714018,22.429847,-2.604147,-0.547306,-2.604147,0.302346,-0.000000,0.000000,23.722925,0.001335,0.103934,0.068369,-0.001723,0.052070,0.053717,0.003058,0.051865,0.014652,0.053981,-0.071462,-0.710501,0.006008,0.714111,0.208811,2.076065,-0.017554,2.076065,20.640923,-0.174527,-0.017554,-0.174527,0.001476,-0.000000,0.000000,20.851209,0.013007,0.091612,0.045424,0.012316,0.047867,0.053752,0.000691,0.043745,-0.008328,0.044537,0.008937,-0.524799,0.193074,0.559260,0.005649,-0.331730,0.122044,-0.331730,19.479815,-7.166634,0.122044,-7.166634,2.636608,0.000000,0.000000,22.122073,0.023672,0.079315,0.045248,0.032239,0.048488,0.056584,-0.008568,0.030826,-0.011337,0.033944,0.070942,-0.293676,0.044451,0.305376,1.064300,-4.405831,0.666865,-4.405831,18.238606,-2.760587,0.666865,-2.760587,0.417841,0.000000,0.000000,19.720747
13.6224,sense,0.000000e+00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,25.000000,25.000000,25.000000,0.100000,0.100000,0.000000,0.000000,-0.022570,0.078371,-0.019430,70.000000,-60.000000,100.000000,100.000000,2.368466,-1.064583,-1.415864,-0.776194,0.102777,1.503301,-2.584758,1.076855,-2.808719,1.656699,-2.699806,1.912874,-2.146039,0.023981,0.012750,0.000000,0.023981,-0.020227,-0.150629,0.003381,0.023981,0.023981,-0.060307,0.023981,-0.005246,0.215003,0.879817,-0.602821,1.170136,0.672612,-0.003426,-0.000000,0.003426,0.005139,0.914007,1.185669,1.185669,0.654728,1.246104,1.246104,1.007273,1.238443,1.238443,1.163027,1.109638,1.109638,-0.057087,0.087118,-0.013346,-0.022570,0.078371,-0.019430,-0.034517,0.008747,0.006085,0.036125,0.075629,-0.150225,0.098945,0.195134,8.731770,-17.344319,11.423774,-17.344319,34.451820,-22.691569,11.423774,-22.691569,14.945721,-0.000000,0.000000,58.129312,-0.015031,0.098411,0.055539,-0.018708,0.049968,0.056917,0.003677,0.048443,-0.001378,0.048602,-0.123623,-0.590208,0.066287,0.606648,0.985124,4.703247,-0.528230,4.703247,22.454559,-2.521910,-0.528230,-2.521910,0.283240,-0.000000,0.000000,23.722924,0.001335,0.103934,0.068369,-0.001723,0.052070,0.053717,0.003058,0.051865,0.014652,0.053981,-0.071462,-0.710501,0.006008,0.714111,0.208811,2.076065,-0.017554,2.076065,20.640923,-0.174527,-0.017554,-0.174527,0.001476,-0.000000,0.000000,20.851209,0.013034,0.091674,0.045511,0.012316,0.047867,0.053752,0.000718,0.043808,-0.008241,0.044582,0.008678,-0.525875,0.192394,0.560031,0.005311,-0.321877,0.117761,-0.321877,19.505890,-7.136346,0.117761,-7.136346,2.610875,0.000000,0.000000,22.122076,0.023632,0.079443,0.045197,0.032239,0.048488,0.056584,-0.008607,0.030955,-0.011387,0.034088,0.070023,-0.294012,0.042881,0.305263,1.043368,-4.380897,0.638937,-4.380897,18.394531,-2.682771,0.638937,-2.682771,0.391272,-0.000000,0.000000,19.829170
13.6588,sense,0.000000e+00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,25.000000,25.000000,25.000000,0.100000,0.100000,0.000000,0.000000,-0.022570,0.078371,-0.019430,70.000000,-60.000000,100.000000,100.000000,2.368466,-1.076855,-1.415864,-0.776194,0.102777,1.503301,-2.584758,1.076855,-2.808719,1.653631,-2.699806,1.917476,-2.139903,0.023981,-0.095808,0.000000,0.023981,-0.008334,-0.071997,0.014613,0.023981,0.023981,-0.066477,0.023981,0.097519,0.192116,0.879817,-0.609770,1.170136,0.672612,-0.003426,-0.000000,0.003426,0.005139,0.914007,1.185669,1.185669,0.654728,1.246104,1.246104,1.005408,1.238443,1.238443,1.165825,1.106465,1.106465,-0.056964,0.086987,-0.013724,-0.022570,0.078371,-0.019430,-0.034394,0.008616,0.005707,0.035913,0.077625,-0.154635,0.103366,0.201549,8.614878,-17.161541,11.471727,-17.161541,34.187193,-22.852619,11.471727,-22.852619,15.275961,-0.000000,0.000000,58.078031,-0.015031,0.098411,0.055539,-0.018708,0.049968,0.056917,0.003677,0.048443,-0.001378,0.048602,-0.123623,-0.590208,0.066287,0.606648,0.985124,4.703247,-0.528230,4.703247,22.454559,-2.521910,-0.528230,-2.521910,0.283240,-0.000000,0.000000,23.722924,0.001335,0.103934,0.068369,-0.001723,0.052070,0.053717,0.003058,0.051865,0.014652,0.053981,-0.071462,-0.710501,0.006008,0.714111,0.208811,2.076065,-0.017554,2.076065,20.640923,-0.174527,-0.017554,-0.174527,0.001476,-0.000000,0.000000,20.851209,0.013060,0.091737,0.045599,0.012316,0.047867,0.053752,0.000744,0.043870,-0.008153,0.044627,0.008418,-0.526953,0.191714,0.560807,0.004984,-0.312005,0.113512,-0.312005,19.531816,-7.105997,0.113512,-7.105997,2.585279,-0.000000,0.000000,22.122080,0.023578,0.079509,0.045113,0.032239,0.048488,0.056584,-0.008662,0.031021,-0.011471,0.034189,0.069396,-0.293835,0.041909,0.304813,1.032198,-4.370496,0.623356,-4.370496,18.505398,-2.639392,0.623356,-2.639392,0.376452,-0.000000,-0.000000,19.914048
13.6959,sense,0.000000e+00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,25.000000,25.000000,25.000000,0.100000,0.100000,0.000000,0.000000,-0.022570,0.078371,-0.019430,70.000000,-60.000000,100.000000,100.000000,2.368466,-1.106000,-1.415864,-0.776194,0.104311,1.500233,-2.584758,1.076855,-2.808719,1.650563,-2.699806,1.917476,-2.135301,0.023981,-0.472913,0.000000,0.023981,0.013966,-0.036127,0.007278,0.023981,0.023981,-0.067977,0.023981,0.113049,0.170158,0.879817,-0.626274,1.170136,0.672612,-0.003477,-0.000000,0.003477,0.005216,0.912142,1.185669,1.185669,0.654728,1.246104,1.246104,1.003543,1.238443,1.238443,1.165825,1.104085,1.104085,-0.056663,0.086669,-0.014617,-0.022570,0.078371,-0.019430,-0.034093,0.008298,0.004814,0.035417,0.082274,-0.165059,0.114222,0.216933,8.335996,-16.723835,11.572949,-16.723835,33.551678,-23.217872,11.572949,-23.217872,16.066844,-0.000000,0.000000,57.954518,-0.015045,0.098461,0.055641,-0.018708,0.049968,0.056917,0.003664,0.048492,-0.001276,0.048647,-0.123590,-0.591097,0.065265,0.607396,0.982181,4.697500,-0.518667,4.697500,22.466847,-2.480640,-0.518667,-2.480640,0.273896,-0.000000,-0.000000,23.722923,0.001335,0.103934,0.068369,-0.001723,0.052070,0.053717,0.003058,0.051865,0.014652,0.053981,-0.071462,-0.710501,0.006008,0.714111,0.208811,2.076065,-0.017554,2.076065,20.640923,-0.174527,-0.017554,-0.174527,0.001476,-0.000000,0.000000,20.851209,0.013087,0.091799,0.045687,0.012316,0.047867,0.053752,0.000770,0.043932,-0.008065,0.044673,0.008157,-0.528032,0.191033,0.561585,0.004667,-0.302108,0.109297,-0.302108,19.557595,-7.075589,0.109297,-7.075589,2.559822,-0.000000,0.000000,22.122083,0.023575,0.079618,0.045122,0.032239,0.048488,0.056584,-0.008665,0.031130,-0.011462,0.034286,0.068740,-0.294384,0.040719,0.305033,1.014482,-4.344610,0.600939,-4.344610,18.606172,-2.573574,0.600939,-2.573574,0.355972,-0.000000,0.000000,19.976627
13.7352,sense,0.000000e+00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,25.000000,25.000000,25.000000,0.100000,0.100000,0.000000,0.000000,-0.022570,0.078371,-0.019430,70.000000,-60.000000,100.000000,100.000000,2.368466,-1.135146,-1.415864,-0.776194,0.108913,1.498699,-2.584758,1.076855,-2.808719,1.647495,-2.699806,1.914408,-2.132233,0.023981,-0.679904,0.000000,0.023981,0.098054,-0.050946,0.017894,0.023981,0.023981,-0.069287,0.023981,-0.016153,0.123620,0.879817,-0.642778,1.170136,0.672612,-0.003630,-0.000000,0.003630,0.005446,0.911209,1.185669,1.185669,0.654728,1.246104,1.246104,1.001677,1.238443,1.238443,1.163960,1.102499,1.102499,-0.056353,0.086339,-0.015502,-0.022570,0.078371,-0.019430,-0.033783,0.007968,0.003928,0.034931,0.086787,-0.175407,0.125577,0.232528,8.055693,-16.281519,11.656257,-16.281519,32.906896,-23.558689,11.656257,-23.558689,16.866125,-0.000000,0.000000,57.828714,-0.015052,0.098485,0.055692,-0.018708,0.049968,0.056917,0.003657,0.048517,-0.001225,0.048670,-0.123560,-0.591552,0.064749,0.607778,0.980473,4.694078,-0.513798,4.694078,22.473204,-2.459841,-0.513798,-2.459841,0.269246,-0.000000,-0.000000,23.722923,0.001335,0.103934,0.068369,-0.001723,0.052070,0.053717,0.003058,0.051865,0.014652,0.053981,-0.071462,-0.710501,0.006008,0.714111,0.208811,2.076065,-0.017554,2.076065,20.640923,-0.174527,-0.017554,-0.174527,0.001476,-0.000000,0.000000,20.851209,0.013113,0.091861,0.045776,0.012316,0.047867,0.053752,0.000796,0.043994,-0.007976,0.044718,0.007894,-0.529117,0.190353,0.562371,0.004359,-0.292174,0.105111,-0.292174,19.583194,-7.045159,0.105111,-7.045159,2.534534,-0.000000,0.000000,22.122087,0.023606,0.079745,0.045194,0.032239,0.048488,0.056584,-0.008633,0.031257,-0.011390,0.034370,0.068133,-0.295376,0.039511,0.305696,0.994388,-4.310935,0.576649,-4.310935,18.689046,-2.499928,0.576649,-2.499928,0.334401,-0.000000,0.000000,20.017835
13.7739,sense,0.000000e+00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,25.000000,25.000000,25.000000,0.100000,0.100000,0.000000,0.000000,-0.022570,0.078371,-0.019430,70.000000,-60.000000,100.000000,100.000000,2.368466,-1.159689,-1.415864,-0.776194,0.107379,1.498699,-2.584758,1.076855,-2.808719,1.642893,-2.699806,1.912874,-2.130699,0.023981,-0.645219,0.000000,0.023981,0.038039,-0.014380,0.022434,0.023981,0.023981,-0.095534,0.023981,-0.054504,0.090035,0.879817,-0.656676,1.170136,0.672612,-0.003579,-0.000000,0.003579,0.005369,0.911209,1.185669,1.185669,0.654728,1.246104,1.246104,0.998879,1.238443,1.238443,1.163027,1.101706,1.101706,-0.056084,0.086053,-0.016242,-0.022570,0.078371,-0.019430,-0.033514,0.007682,0.003189,0.034531,0.090475,-0.184053,0.135529,0.245824,7.818869,-15.905895,11.712457,-15.905895,32.357302,-23.826607,11.712457,-23.826607,17.544949,-0.000000,0.000000,57.721120,-0.015051,0.098485,0.055692,-0.018708,0.049968,0.056917,0.003657,0.048517,-0.001225,0.048670,-0.123565,-0.591548,0.064751,0.607775,0.980567,4.694293,-0.513836,4.694293,22.473095,-2.459900,-0.513836,-2.459900,0.269260,-0.000000,-0.000000,23.722923,0.001335,0.103934,0.068369,-0.001723,0.052070,0.053717,0.003058,0.051865,0.014652,0.053981,-0.071462,-0.710501,0.006008,0.714111,0.208811,2.076065,-0.017554,2.076065,20.640923,-0.174527,-0.017554,-0.174527,0.001476,-0.000000,0.000000,20.851209,0.013153,0.091953,0.045908,0.012316,0.047867,0.053752,0.000836,0.044086,-0.007844,0.044787,0.007500,-0.530724,0.189313,0.563528,0.003918,-0.277277,0.098907,-0.277277,19.621531,-6.999140,0.098907,-6.999140,2.496643,-0.000000,0.000000,22.122092,0.023622,0.079809,0.045228,0.032239,0.048488,0.056584,-0.008617,0.031320,-0.011357,0.034412,0.067829,-0.295844,0.038902,0.306003,0.984558,-4.294257,0.564666,-4.294257,18.729875,-2.462852,0.564666,-2.462852,0.323849,-0.000000,0.000000,20.038281
13.8103,sense,0.000000e+00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,25.000000,25.000000,25.000000,0.100000,0.100000,0.000000,0.000000,-0.022570,0.078371,-0.019430,70.000000,-60.000000,100.000000,100.000000,2.368466,-1.178097,-1.415864,-0.776194,0.102777,1.504835,-2.586292,1.076855,-2.808719,1.636758,-2.699806,1.912874,-2.129165,0.023981,-0.562617,0.000000,0.023981,-0.040128,0.049522,0.011033,0.023981,0.023981,-0.128358,0.023981,0.000226,0.060946,0.879817,-0.667099,1.170136,0.672612,-0.003426,-0.000000,0.003426,0.005139,0.914940,1.186372,1.186372,0.654728,1.246104,1.246104,0.995149,1.238443,1.238443,1.163027,1.100913,1.100913,-0.055878,0.085834,-0.016793,-0.022570,0.078371,-0.019430,-0.033308,0.007463,0.002637,0.034236,0.093170,-0.190493,0.143227,0.255895,7.640949,-15.622511,11.746213,-15.622511,31.941431,-24.016040,11.746213,-24.016040,18.057117,-0.000000,0.000000,57.639497,-0.015027,0.098347,0.055478,-0.018708,0.049968,0.056917,0.003682,0.048378,-0.001439,0.048540,-0.123695,-0.589281,0.067585,0.605904,0.987358,4.703757,-0.539477,4.703757,22.408622,-2.570058,-0.539477,-2.570058,0.294762,-0.000000,0.000000,23.690741,0.001335,0.103934,0.068369,-0.001723,0.052070,0.053717,0.003058,0.051865,0.014652,0.053981,-0.071462,-0.710501,0.006008,0.714111,0.208811,2.076065,-0.017554,2.076065,20.640923,-0.174527,-0.017554,-0.174527,0.001476,-0.000000,0.000000,20.851209,0.013206,0.092075,0.046083,0.012316,0.047867,0.053752,0.000890,0.044209,-0.007669,0.044878,0.006972,-0.532855,0.187910,0.565061,0.003368,-0.257386,0.090767,-0.257386,19.672277,-6.937387,0.090767,-6.937387,2.446455,-0.000000,0.000000,22.122099,0.023622,0.079844,0.045228,0.032239,0.048488,0.056584,-0.008618,0.031356,-0.011356,0.034445,0.067609,-0.295987,0.038498,0.306042,0.978927,-4.285664,0.557418,-4.285664,18.762287,-2.440329,0.557418,-2.440329,0.317403,-0.000000,-0.000000,20.058617
