Time_s,Ref_MCP_deg,Ref_PIP_deg,MCP_deg,PIP_deg
0.0623,0.0000,0.0000,-1.7248,-1.3513
0.0634,0.0000,0.0000,-1.7640,-1.3513
0.0645,0.0000,0.0000,-1.7640,-1.3513
0.0657,0.0000,0.0000,-1.8032,-1.3513
0.0668,0.0000,0.0000,-1.8032,-1.3513
0.0679,0.0000,0.0000,-1.8424,-1.3513
0.0690,0.0000,0.0000,-1.8816,-1.3513
0.0701,0.0000,0.0000,-1.8816,-1.3513
0.0712,0.0000,0.0000,-1.9208,-1.2973
0.0723,0.0000,0.0000,-1.9208,-1.2973
0.0734,0.0000,0.0000,-1.9600,-1.2973
0.0745,0.0000,0.0000,-1.9600,-1.2973
0.0757,0.0000,0.0000,-1.9600,-1.2432
0.0769,0.0000,0.0000,-1.9992,-1.1892
0.0779,0.0000,0.0000,-1.9992,-1.1892
0.0790,0.0000,0.0000,-1.9992,-1.1892
0.0801,0.0000,0.0000,-1.9992,-1.1892
0.0812,0.0000,0.0000,-1.9992,-1.1351
0.0823,0.0000,0.0000,-1.9992,-1.0811
0.0834,0.0000,0.0000,-2.0384,-1.0811
0.0845,0.0000,0.0000,-1.9992,-1.0270
0.0857,0.0000,0.0000,-1.9992,-1.0270
0.0868,0.0000,0.0000,-1.9992,-0.9730
0.0879,0.0000,0.0000,-1.9992,-0.8649
0.0890,0.0000,0.0000,-1.9992,-0.8649
0.0901,0.0000,0.0000,-1.9992,-0.8649
0.0912,0.0000,0.0000,-1.9992,-0.8108
0.0923,0.0000,0.0000,-1.9992,-0.7567
0.0934,0.0000,0.0000,-1.9600,-0.7567
0.0945,0.0000,0.0000,-1.9600,-0.7027
0.0957,0.0000,0.0000,-1.9600,-0.6486
0.0968,0.0000,0.0000,-1.9600,-0.5946
0.0982,0.0000,0.0000,-1.9600,-0.5405
0.0990,0.0000,0.0000,-1.9208,-0.5405
0.1001,0.0000,0.0000,-1.9208,-0.4324
0.1012,0.0000,0.0000,-1.8816,-0.4324
0.1023,0.0000,0.0000,-1.8816,-0.3784
0.1034,0.0000,0.0000,-1.8816,-0.3243
0.1045,0.0000,0.0000,-1.8816,-0.2703
0.1057,0.0000,0.0000,-1.8424,-0.2162
0.1069,0.0000,0.0000,-1.8424,-0.1081
0.1079,0.0000,0.0000,-1.8032,-0.0541
0.1090,0.0000,0.0000,-1.8032,0.0000
0.1101,0.0000,0.0000,-1.8032,0.0000
0.1112,0.0000,0.0000,-1.8032,0.0541
