time_s,phase,k_tip_Npm,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_dot_0,q_dot_1,q_dot_2,q_dot_3,q_dot_4,q_dot_5,q_dot_6,q_dot_7,q_dot_8,q_dot_9,q_dot_10,q_dot_11,q_dot_12,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tip_thumb_x_m,tip_thumb_y_m,tip_thumb_z_m,tip_index_x_m,tip_index_y_m,tip_index_z_m,tip_middle_x_m,tip_middle_y_m,tip_middle_z_m,tip_ring_x_m,tip_ring_y_m,tip_ring_z_m,tip_pinky_x_m,tip_pinky_y_m,tip_pinky_z_m,disp_thumb_x_m,disp_thumb_y_m,disp_thumb_z_m,disp_index_x_m,disp_index_y_m,disp_index_z_m,disp_middle_x_m,disp_middle_y_m,disp_middle_z_m,disp_ring_x_m,disp_ring_y_m,disp_ring_z_m,disp_pinky_x_m,disp_pinky_y_m,disp_pinky_z_m,force_thumb_x_N,force_thumb_y_N,force_thumb_z_N,force_index_x_N,force_index_y_N,force_index_z_N,force_middle_x_N,force_middle_y_N,force_middle_z_N,force_ring_x_N,force_ring_y_N,force_ring_z_N,force_pinky_x_N,force_pinky_y_N,force_pinky_z_N,force_thumb_mag_N,force_index_mag_N,force_middle_mag_N,force_ring_mag_N,force_pinky_mag_N
1.0362,open,0.0,0.558369,-0.892777,-0.021476,-0.076699,0.342078,0.024544,-0.164136,0.046019,-0.003068,-0.036816,-0.111981,0.038350,0.049087,0.040982,2.335413,0.324394,0.281608,-0.210143,-0.318201,-0.649661,-0.017784,-0.655338,-0.043323,0.291317,0.316319,-0.332709,0.023436,-0.057013,0.000726,0.009404,-0.000006,-0.000186,0.013096,-0.002496,0.002766,0.002207,0.005840,-0.003304,-0.002153,-0.107041,0.035475,-0.023943,-0.036990,0.072401,0.162116,0.002753,0.071314,0.167953,0.043326,0.068061,0.157400,0.073228,0.058538,0.123940,-0.040482,-0.026290,0.016283,-0.021105,0.004258,0.114797,0.003797,0.000228,0.123261,0.032435,0.001358,0.114032,0.046025,-0.001111,0.074495,0.019391,0.108795,0.007620,0.003273,0.128877,-0.021322,-0.000123,0.127868,-0.003920,-0.002427,0.135506,-0.010583,0.003323,0.180733,0.003559,0.110772,0.130670,0.127928,0.135940,0.180798
1.0696,open,0.0,0.559903,-0.889709,-0.004602,-0.070563,0.339010,-0.006136,-0.181010,0.035282,-0.016874,-0.035282,-0.061359,0.039884,0.019942,0.029316,1.295692,0.486689,0.217161,-0.154672,-0.736350,-0.542686,-0.134627,-0.531120,0.019316,1.076009,0.174812,-0.671952,0.023410,-0.053857,-0.002693,0.008967,-0.000009,0.003074,0.013704,-0.001463,0.003089,0.001901,-0.000664,-0.002868,0.002000,-0.107121,0.035177,-0.023935,-0.037142,0.071345,0.162478,0.002747,0.071131,0.168064,0.043333,0.066707,0.157675,0.073112,0.059335,0.123862,-0.040562,-0.026588,0.016291,-0.021258,0.003202,0.115159,0.003791,0.000045,0.123371,0.032443,0.000004,0.114307,0.045909,-0.000314,0.074418,0.018175,0.110736,0.006409,0.003231,0.129894,-0.021073,-0.000147,0.127848,-0.004651,-0.000760,0.137483,-0.004699,0.000381,0.179006,-0.001201,0.112400,0.131632,0.127933,0.137566,0.179011
1.1029,open,0.0,0.567573,-0.928058,0.009204,-0.069029,0.339010,-0.023010,-0.191748,0.033748,-0.026078,-0.013806,-0.013806,0.039884,-0.006136,0.092221,0.053337,0.473595,0.156726,-0.059953,-0.705554,-0.442604,-0.171641,-0.393280,0.196866,1.372581,0.073078,-0.771721,0.023111,-0.047391,-0.004494,0.009190,-0.000013,0.003897,0.013960,-0.001238,0.003089,0.000053,-0.004913,-0.002491,0.004624,-0.106337,0.034725,-0.025452,-0.037224,0.070803,0.162658,0.002755,0.071305,0.168038,0.043301,0.066437,0.157603,0.073020,0.059995,0.123787,-0.039778,-0.027039,0.014774,-0.021340,0.002660,0.115339,0.003800,0.000219,0.123346,0.032411,-0.000266,0.114235,0.045817,0.000345,0.074342,0.017355,0.113514,0.005573,0.003235,0.130394,-0.021100,-0.000177,0.127565,-0.005563,0.000379,0.138313,-0.000658,-0.002113,0.177477,-0.005269,0.114968,0.132130,0.127687,0.138315,0.177568
1.1366,open,0.0,0.578311,-0.994020,0.018408,-0.067495,0.339010,-0.024544,-0.200951,0.033748,-0.029146,0.015340,0.027612,0.039884,-0.026078,0.267690,-1.051516,0.400326,0.099211,-0.018814,-0.408162,-0.346995,-0.056464,-0.257577,0.647007,1.383230,0.039388,-0.717972,0.022571,-0.039599,-0.005253,0.009392,-0.000015,0.002876,0.014142,-0.001665,0.002736,-0.003239,-0.007566,-0.002365,0.005936,-0.104913,0.034195,-0.027927,-0.037199,0.070985,0.162611,0.002759,0.071391,0.168021,0.043248,0.066723,0.157370,0.072944,0.060497,0.123720,-0.038354,-0.027570,0.012299,-0.021315,0.002842,0.115292,0.003803,0.000305,0.123328,0.032358,0.000020,0.114002,0.045742,0.000848,0.074276,0.016722,0.116801,0.004849,0.003392,0.130079,-0.022035,-0.000188,0.127446,-0.005905,0.001137,0.138575,0.002045,-0.003988,0.176272,-0.008337,0.118091,0.131976,0.127582,0.138595,0.176514
1.1696,open,0.0,0.582913,-1.072253,0.026078,-0.067495,0.340544,-0.023010,-0.205553,0.033748,-0.030680,0.041417,0.067495,0.039884,-0.042951,0.269425,-1.846570,0.315653,0.049354,0.008842,-0.114837,-0.243012,-0.017719,-0.127360,0.781612,1.312794,0.028816,-0.617712,0.022441,-0.032019,-0.005725,0.009766,-0.000017,0.001700,0.013999,-0.001807,0.002314,-0.005188,-0.009785,-0.002325,0.006752,-0.103151,0.033378,-0.030733,-0.037174,0.071192,0.162550,0.002761,0.071433,0.168012,0.043201,0.066894,0.157157,0.072882,0.060922,0.123656,-0.036592,-0.028386,0.009493,-0.021290,0.003049,0.115232,0.003805,0.000347,0.123319,0.032311,0.000191,0.113789,0.045680,0.001273,0.074211,0.015998,0.120810,0.004107,0.003497,0.129786,-0.022663,-0.000194,0.127386,-0.006075,0.001918,0.138963,0.004825,-0.005551,0.175228,-0.010908,0.121933,0.131796,0.127531,0.139060,0.175654
1.2036,open,0.0,0.584447,-1.145884,0.030680,-0.067495,0.357418,-0.021476,-0.207087,0.032214,-0.030680,0.059825,0.099709,0.039884,-0.053689,0.125847,-2.149981,0.222676,0.027387,0.163789,0.011619,-0.135352,-0.005560,-0.040803,0.710975,1.173453,0.025498,-0.463097,0.022597,-0.026319,-0.005721,0.009931,-0.000025,0.001145,0.013644,-0.001766,0.001972,-0.005947,-0.011232,-0.002311,0.006786,-0.101397,0.032575,-0.033270,-0.037210,0.071317,0.162506,0.002758,0.071352,0.168039,0.043213,0.066897,0.157001,0.072896,0.061198,0.123587,-0.034838,-0.029190,0.006956,-0.021325,0.003174,0.115187,0.003802,0.000266,0.123346,0.032322,0.000194,0.113633,0.045693,0.001548,0.074142,0.015364,0.124634,0.003447,0.003535,0.129626,-0.022952,-0.000190,0.127461,-0.005960,0.002643,0.139421,0.007305,-0.006513,0.174551,-0.012556,0.125625,0.131690,0.127600,0.139637,0.175123
1.2363,open,0.0,0.582913,-1.216447,0.032214,-0.067495,0.368155,-0.013806,-0.207087,0.023010,-0.030680,0.070563,0.115049,0.035282,-0.062893,0.051370,-2.129443,0.148435,0.013151,0.437951,0.080936,-0.044240,-0.093862,-0.012804,0.535894,0.895439,-0.010500,-0.354292,0.022743,-0.021860,-0.005423,0.010038,-0.000038,0.000463,0.013260,-0.000926,0.001861,-0.005895,-0.011030,-0.001921,0.006941,-0.099636,0.031777,-0.035601,-0.037187,0.071703,0.162380,0.002738,0.070865,0.168198,0.043222,0.066995,0.156892,0.072932,0.061254,0.123574,-0.033077,-0.029988,0.004625,-0.021302,0.003560,0.115061,0.003782,-0.000221,0.123506,0.032331,0.000293,0.113524,0.045729,0.001605,0.074129,0.014794,0.128310,0.002916,0.003619,0.129175,-0.023488,-0.000167,0.127909,-0.005265,0.002948,0.139564,0.008326,-0.007097,0.174261,-0.013558,0.129193,0.131343,0.128017,0.139843,0.174931
1.2696,open,0.0,0.584447,-1.268602,0.032214,-0.038350,0.355884,0.006136,-0.207087,0.018408,-0.021476,0.072097,0.105845,0.006136,-0.069029,0.017380,-1.905096,0.069799,0.248114,0.063629,0.375486,-0.012495,-0.207454,0.044347,0.293781,0.329087,-0.327519,-0.239195,0.022747,-0.019239,-0.004885,0.003897,-0.000020,-0.001739,0.013131,-0.000247,0.001090,-0.005087,-0.008065,0.000873,0.006814,-0.098317,0.031363,-0.037342,-0.036999,0.072692,0.162063,0.002717,0.070365,0.168327,0.043183,0.067334,0.156843,0.073101,0.060274,0.123828,-0.031758,-0.030402,0.002884,-0.021114,0.004549,0.114744,0.003761,-0.000721,0.123635,0.032292,0.000631,0.113475,0.045898,0.000624,0.074383,0.012590,0.131372,0.000016,0.003855,0.127994,-0.024847,-0.000122,0.128481,-0.003881,0.002566,0.139136,0.007045,-0.006133,0.175738,-0.011937,0.131974,0.130440,0.128540,0.139338,0.176250
1.3029,open,0.0,0.599786,-1.280874,0.032214,0.000000,0.346680,0.024544,-0.194816,0.018408,0.013806,0.072097,0.079767,-0.027612,-0.069029,0.153031,-1.218431,0.038359,0.805617,-0.207392,0.475569,0.054096,-0.076555,0.521666,0.114357,-0.262608,-0.764714,-0.121571,0.022135,-0.020667,-0.004666,-0.006050,-0.000007,-0.003131,0.012077,-0.000727,-0.002874,-0.004427,-0.003926,0.004369,0.006179,-0.097972,0.031757,-0.037871,-0.036881,0.073260,0.161864,0.002673,0.069380,0.168505,0.043157,0.068074,0.156741,0.073331,0.058954,0.124122,-0.031413,-0.030007,0.002355,-0.020996,0.005117,0.114545,0.003717,-0.001706,0.123813,0.032266,0.001371,0.113373,0.046128,-0.000695,0.074677,0.010663,0.132066,-0.003392,0.003842,0.127466,-0.024731,0.000004,0.129796,0.000137,0.001642,0.138089,0.003809,-0.004323,0.177838,-0.008938,0.132540,0.129900,0.129796,0.138151,0.178115
1.3363,open,0.0,0.625864,-1.257864,0.030680,0.035282,0.340544,0.035282,-0.144194,0.018408,0.047553,0.072097,0.036816,-0.052155,-0.069029,0.565037,-0.273617,0.023936,1.009315,-0.217879,0.454706,0.732783,-0.012787,0.904215,0.038684,-0.795233,-0.817159,-0.041259,0.020843,-0.025189,-0.004352,-0.012878,-0.000006,-0.003639,0.006019,-0.000959,-0.006375,-0.004154,0.001030,0.005926,0.005749,-0.098493,0.032844,-0.037311,-0.036984,0.072375,0.162096,0.002630,0.068436,0.168652,0.043133,0.069290,0.156538,0.073492,0.057991,0.124320,-0.031934,-0.028921,0.002915,-0.021099,0.004232,0.114777,0.003674,-0.002650,0.123960,0.032242,0.002587,0.113170,0.046289,-0.001659,0.074875,0.009678,0.130409,-0.005855,0.003023,0.129162,-0.019837,0.000121,0.131012,0.004056,0.000163,0.136301,-0.001408,-0.002978,0.179321,-0.006716,0.130899,0.130712,0.131075,0.136308,0.179472
1.3696,open,0.0,0.644272,-1.208777,0.016874,0.064427,0.337476,0.042951,-0.092039,0.016874,0.073631,0.072097,-0.003068,-0.067495,-0.069029,0.658557,0.662460,-0.114260,0.987733,-0.156304,0.356153,1.321184,0.001206,0.929126,0.025797,-1.131920,-0.675562,-0.006312,0.020204,-0.031356,-0.001517,-0.017094,-0.000008,-0.003688,0.000244,-0.000926,-0.008013,-0.004111,0.004967,0.006251,0.005563,-0.099710,0.034281,-0.035795,-0.037119,0.071286,0.162349,0.002593,0.067624,0.168775,0.043110,0.070415,0.156316,0.073591,0.057387,0.124436,-0.033151,-0.027484,0.004431,-0.021234,0.003143,0.115030,0.003637,-0.003462,0.124082,0.032219,0.003712,0.112948,0.046389,-0.002263,0.074991,0.009472,0.126264,-0.006306,0.002102,0.131044,-0.014470,0.000213,0.131988,0.007264,-0.001178,0.134572,-0.006130,-0.002125,0.180229,-0.005310,0.126775,0.131857,0.132188,0.134717,0.180320
1.4029,open,0.0,0.655010,-1.144350,-0.021476,0.076699,0.339010,0.047553,-0.046019,0.003068,0.095107,0.069029,-0.039884,-0.076699,-0.052155,0.518812,1.428514,-0.609321,0.793865,-0.047662,0.246672,1.456208,-0.149172,0.829178,0.000964,-1.162738,-0.464030,0.108505,0.020099,-0.037960,0.007109,-0.017481,-0.000014,-0.003533,-0.003232,0.000399,-0.008889,-0.003849,0.007421,0.005977,0.003597,-0.101238,0.036209,-0.033520,-0.037261,0.070210,0.162568,0.002534,0.066284,0.169048,0.043102,0.071298,0.156134,0.073718,0.056596,0.124542,-0.034679,-0.025556,0.006706,-0.021377,0.002067,0.115249,0.003578,-0.004802,0.124355,0.032212,0.004595,0.112765,0.046515,-0.003053,0.075097,0.011347,0.118641,-0.003280,0.001222,0.132760,-0.009483,0.000315,0.133268,0.011004,-0.002322,0.133081,-0.010162,0.000039,0.181645,-0.001787,0.119228,0.133104,0.133722,0.133489,0.181654
1.4362,open,0.0,0.656544,-1.086058,-0.056757,0.058291,0.339010,0.049087,-0.001534,0.001534,0.104311,0.049087,-0.070563,-0.076699,-0.009204,0.293949,1.754043,-0.932366,0.213648,0.011455,0.144202,1.412271,-0.217899,0.615934,-0.172084,-1.064170,-0.216113,0.703752,0.020367,-0.042749,0.014136,-0.010360,-0.000017,-0.003237,-0.005856,0.000737,-0.008592,-0.002097,0.008939,0.005063,-0.003032,-0.102508,0.037641,-0.031288,-0.037410,0.069019,0.162788,0.002518,0.065943,0.169095,0.043135,0.071173,0.156270,0.073847,0.055503,0.124630,-0.035949,-0.024123,0.008938,-0.021525,0.000876,0.115469,0.003562,-0.005143,0.124403,0.032245,0.004470,0.112902,0.046645,-0.004147,0.075185,0.014520,0.111567,0.001097,0.000296,0.134500,-0.004335,0.000348,0.133626,0.012257,-0.002901,0.132748,-0.012197,0.004301,0.183768,0.005137,0.112513,0.134570,0.134188,0.133339,0.183891
1.4696,open,0.0,0.656544,-1.040039,-0.087437,0.018408,0.349748,0.049087,0.036816,0.001534,0.099709,0.019942,-0.096641,-0.075165,0.032214,0.112333,1.623831,-0.978367,-0.532875,0.078682,0.067417,1.317622,-0.073778,0.256731,-0.632494,-0.913169,-0.039470,1.126942,0.020619,-0.045280,0.018639,0.001236,-0.000020,-0.002953,-0.007879,0.000194,-0.006902,0.001236,0.009942,0.004326,-0.008617,-0.103388,0.038710,-0.029413,-0.037575,0.067924,0.162960,0.002524,0.066072,0.169083,0.043226,0.070460,0.156579,0.073980,0.054511,0.124657,-0.036829,-0.023054,0.010813,-0.021691,-0.000219,0.115641,0.003568,-0.005014,0.124390,0.032335,0.003757,0.113211,0.046777,-0.005139,0.075212,0.018560,0.105254,0.005798,-0.000571,0.136000,0.000298,0.000333,0.133478,0.011695,-0.003125,0.133144,-0.013036,0.008464,0.185585,0.011787,0.107035,0.136002,0.133990,0.133817,0.186152
1.5029,open,0.0,0.656544,-1.007825,-0.115049,-0.024544,0.366621,0.049087,0.073631,0.001534,0.087437,-0.003068,-0.119651,-0.072097,0.067495,0.051707,1.345669,-0.912501,-1.039048,0.383607,0.037612,1.212360,-0.014905,-0.079273,-0.749992,-0.822590,0.027242,1.171616,0.020704,-0.046449,0.021959,0.011488,-0.000036,-0.002844,-0.009760,-0.000031,-0.004851,0.002951,0.011010,0.003909,-0.011686,-0.103919,0.039536,-0.028019,-0.037750,0.066871,0.163095,0.002540,0.066417,0.169048,0.043319,0.069960,0.156791,0.074095,0.053737,0.124636,-0.037360,-0.022228,0.012207,-0.021865,-0.001272,0.115776,0.003585,-0.004669,0.124355,0.032429,0.003257,0.113422,0.046892,-0.005913,0.075191,0.022414,0.099834,0.009821,-0.001447,0.137379,0.004834,0.000294,0.133077,0.010203,-0.003375,0.133371,-0.013983,0.012018,0.186943,0.017367,0.102789,0.137472,0.133468,0.134144,0.188132
1.5366,open,0.0,0.656544,-0.987884,-0.138058,-0.053689,0.360485,0.049087,0.104311,0.001534,0.064427,-0.016874,-0.141126,-0.036816,0.092039,0.032682,0.984862,-0.808734,-1.041618,0.230204,0.028258,1.093045,0.010030,-0.383108,-0.607022,-0.713953,0.374511,1.045332,0.020731,-0.046564,0.024391,0.015884,-0.000028,-0.002811,-0.011194,-0.000128,-0.002293,0.003186,0.011910,0.000662,-0.012975,-0.104206,0.040163,-0.027104,-0.037829,0.065986,0.163195,0.002571,0.067063,0.168974,0.043318,0.069875,0.156871,0.073909,0.054503,0.124463,-0.037647,-0.021601,0.013122,-0.021944,-0.002157,0.115877,0.003615,-0.004023,0.124281,0.032427,0.003172,0.113503,0.046707,-0.005147,0.075019,0.025055,0.095757,0.012419,-0.002173,0.138482,0.008701,0.000218,0.132311,0.007436,-0.003795,0.133178,-0.015428,0.012360,0.186454,0.017965,0.099756,0.138772,0.132520,0.134122,0.187725
1.5696,open,0.0,0.659612,-0.987884,-0.156466,-0.065961,0.349748,0.049087,0.119651,0.026078,0.036816,-0.019942,-0.159534,0.009204,0.096641,0.043505,0.471875,-0.637189,-0.717721,-0.115516,0.025189,0.826493,0.234429,-0.675225,-0.344471,-0.605873,0.999673,0.640147,0.020632,-0.044909,0.025731,0.015295,-0.000011,-0.002803,-0.011038,-0.002330,0.000493,0.002379,0.012620,-0.004215,-0.011168,-0.104096,0.040625,-0.026968,-0.037843,0.065541,0.163242,0.002660,0.069145,0.168485,0.043277,0.070239,0.156794,0.073587,0.056192,0.124205,-0.037537,-0.021140,0.013258,-0.021958,-0.002602,0.115924,0.003705,-0.001941,0.123793,0.032386,0.003536,0.113426,0.046384,-0.003458,0.074761,0.026428,0.093244,0.013832,-0.002531,0.139016,0.010665,0.000066,0.130290,0.002187,-0.004344,0.132528,-0.017295,0.009921,0.184623,0.014144,0.097899,0.139448,0.130308,0.133722,0.185430
1.6029,open,0.0,0.670350,-0.998621,-0.162602,-0.065961,0.345146,0.042951,0.116583,0.052155,0.015340,-0.019942,-0.173340,0.044485,0.078233,0.178709,0.032424,-0.409273,-0.313318,-0.187344,-0.032055,0.368387,0.646089,-0.702698,-0.100211,-0.492968,1.097646,0.051343,0.020149,-0.042802,0.025011,0.012259,-0.000007,-0.002257,-0.008913,-0.005311,0.001876,0.001471,0.013019,-0.006542,-0.006538,-0.103762,0.040963,-0.027349,-0.037861,0.065318,0.163311,0.002743,0.071126,0.167945,0.043250,0.070624,0.156692,0.073278,0.058039,0.123944,-0.037203,-0.020802,0.012877,-0.021976,-0.002825,0.115992,0.003788,0.000040,0.123253,0.032359,0.003922,0.113324,0.046076,-0.001611,0.074499,0.026822,0.092551,0.014182,-0.002550,0.139158,0.010805,-0.000072,0.128291,-0.002318,-0.004796,0.131904,-0.018850,0.005874,0.181995,0.007667,0.097397,0.139600,0.128312,0.133330,0.182251
1.6363,open,0.0,0.676486,-1.018563,-0.159534,-0.062893,0.342078,0.019942,0.092039,0.055223,-0.001534,-0.018408,-0.182544,0.070563,0.046019,0.251946,-0.280656,-0.151596,-0.054355,-0.129158,-0.275236,-0.151166,0.486184,-0.610024,-0.001645,-0.383997,0.983344,-0.536586,0.019880,-0.040513,0.022829,0.009853,-0.000010,-0.000083,-0.005177,-0.004884,0.002505,0.001021,0.013142,-0.007569,-0.000808,-0.103313,0.040878,-0.028110,-0.037931,0.064861,0.163524,0.002771,0.071758,0.167799,0.043227,0.070957,0.156596,0.072972,0.059868,0.123673,-0.036753,-0.020886,0.012116,-0.022047,-0.003282,0.116205,0.003815,0.000672,0.123107,0.032337,0.004255,0.113228,0.045770,0.000218,0.074228,0.026618,0.093517,0.014060,-0.002323,0.139257,0.009647,-0.000141,0.127486,-0.004448,-0.005128,0.131395,-0.019988,0.001162,0.178805,0.000059,0.098243,0.139610,0.127564,0.133005,0.178809
1.6696,open,0.0,0.676486,-1.040039,-0.156466,-0.061359,0.340544,0.003068,0.050621,0.055223,-0.012272,-0.012272,-0.188680,0.088971,0.007670,0.129662,-0.508199,0.025660,0.027575,-0.074414,-0.503568,-0.715468,0.183588,-0.472873,0.033556,-0.278696,0.811214,-0.921816,0.020051,-0.038401,0.021197,0.009008,-0.000013,0.001694,-0.000186,-0.003754,0.002593,0.000551,0.013086,-0.007955,0.004328,-0.102873,0.040596,-0.028897,-0.037911,0.065200,0.163605,0.002784,0.072056,0.167738,0.043200,0.071432,0.156441,0.072679,0.061546,0.123395,-0.036314,-0.021169,0.011329,-0.022026,-0.002943,0.116286,0.003828,0.000970,0.123046,0.032309,0.004730,0.113073,0.045476,0.001896,0.073950,0.026341,0.094749,0.013995,-0.001595,0.138554,0.005827,-0.000180,0.127061,-0.005643,-0.005450,0.130755,-0.021096,-0.003505,0.175388,-0.007540,0.099334,0.138685,0.127187,0.132558,0.175585
1.7029,open,0.0,0.676486,-1.059981,-0.138058,-0.039884,0.340544,-0.003068,0.007670,0.055223,-0.019942,0.018408,-0.191748,0.102777,-0.024544,0.057145,-0.595713,0.183753,0.213211,-0.020561,-0.407174,-1.120018,0.074067,-0.342819,0.431682,-0.184016,0.603329,-1.004688,0.020152,-0.036840,0.017601,0.004389,-0.000015,0.001669,0.004233,-0.003344,0.002531,-0.002631,0.012887,-0.007950,0.007354,-0.102540,0.040046,-0.029760,-0.037813,0.066126,0.163528,0.002793,0.072269,0.167693,0.043108,0.073032,0.155866,0.072427,0.062883,0.123135,-0.035981,-0.021718,0.010466,-0.021928,-0.002017,0.116209,0.003837,0.001183,0.123001,0.032218,0.006329,0.112498,0.045225,0.003234,0.073690,0.024435,0.098155,0.012061,-0.000687,0.137314,0.000976,-0.000208,0.126755,-0.006493,-0.006156,0.128799,-0.023520,-0.007184,0.172417,-0.013578,0.101867,0.137319,0.126922,0.131073,0.173100
1.7363,open,0.0,0.676486,-1.076855,-0.110447,-0.013806,0.342078,-0.003068,-0.032214,0.055223,-0.023010,0.050621,-0.193282,0.108913,-0.052155,0.034388,-0.558091,0.556401,0.587896,0.006682,-0.167629,-1.209886,0.039698,-0.202864,0.810750,-0.099057,0.406215,-0.924417,0.020186,-0.035877,0.011282,-0.002341,-0.000016,0.000776,0.007133,-0.003213,0.002160,-0.005828,0.012631,-0.007557,0.009136,-0.102293,0.039326,-0.030578,-0.037682,0.067272,0.163355,0.002797,0.072354,0.167674,0.043010,0.074652,0.155245,0.072253,0.063806,0.122943,-0.035734,-0.022438,0.009648,-0.021797,-0.000871,0.116036,0.003841,0.001268,0.122982,0.032120,0.007949,0.111876,0.045050,0.004156,0.073498,0.021875,0.102642,0.009173,0.000209,0.135842,-0.003906,-0.000219,0.126632,-0.006832,-0.006825,0.126781,-0.025809,-0.009950,0.170122,-0.018145,0.105347,0.135899,0.126817,0.129561,0.171376
